type	latency	desc	latencyEEG	latencylastEMGpoint
SB_Start_Beep	4333735.150187	3_6_81	4334.548000	4333.735000
SB_Start_Beep	4371351.549322	6_1_82	4372.126000	4371.351500
SB_Start_Beep	4409334.322075	1_6_83	4410.070000	4409.334000
SB_Start_Beep	4445567.308926	6_3_84	4446.266000	4445.567000
SB_Start_Beep	4504775.749296	3_3_85	4505.414000	4504.775500
SB_Start_Beep	4541186.917852	3_6_86	4541.788000	4541.186500
SB_Start_Beep	4576665.134503	6_1_87	4577.230000	4576.665000
SB_Start_Beep	4612617.835020	1_6_88	4613.146000	4612.617500
SB_Start_Beep	4651807.840393	6_3_89	4652.296000	4651.807500
SB_Start_Beep	4690118.948479	3_1_90	4690.568000	4690.118500
SB_Start_Beep	4839278.645934	1_6_91	4840.074000	4839.278500
SB_Start_Beep	4875364.467119	6_3_92	4876.160000	4875.364000
SB_Start_Beep	4913916.276077	3_1_93	4914.712000	4913.916000
SB_Start_Beep	4950782.093390	1_1_94	4951.578000	4950.782000
SB_Start_Beep	4986157.918093	1_6_95	4986.954000	4986.157500
SB_Start_Beep	5024991.725654	6_3_96	5025.788000	5024.991500
SB_Start_Beep	5095243.377531	3_1_97	5096.040000	5095.243000
SB_Start_Beep	5134003.185459	1_3_98	5134.800000	5134.003000
SB_Start_Beep	5171640.998953	3_6_99	5172.438000	5171.640500
SB_Start_Beep	5209090.813372	6_1_100	5209.888000	5209.090500
SB_Start_Beep	5246100.629971	1_6_101	5246.898000	5246.100500
SB_Start_Beep	5282862.447806	6_3_102	5283.660000	5282.862000
SB_Start_Beep	5319052.268469	3_1_103	5319.850000	5319.052000
SB_Start_Beep	5355346.088616	1_3_104	5356.144000	5355.346000
SB_Start_Beep	5392417.904915	3_6_105	5393.216000	5392.417500
SB_Start_Beep	5429095.723160	6_6_106	5429.894000	5429.095500
SB_Start_Beep	5465893.540810	6_1_107	5466.692000	5465.893500
SB_Start_Beep	5502891.357475	1_3_108	5503.690000	5502.891000
SB_Start_Beep	5539675.175194	3_1_109	5540.474000	5539.675000
SB_Start_Beep	5576034.995021	1_3_110	5576.834000	5576.034500
SB_Start_Beep	5622016.767161	3_6_111	5622.816000	5622.016500
SB_Start_Beep	5659322.582293	6_6_112	5660.122000	5659.322500
SB_Start_Beep	5696938.395896	6_3_113	5697.738000	5696.938000
SB_Start_Beep	5733836.213051	3_1_114	5734.636000	5733.836000
SB_Start_Beep	5770458.031573	1_1_115	5771.258000	5770.458000
SB_Start_Beep	5807063.850181	1_3_116	5807.864000	5807.063500
SB_Start_Beep	5843703.668614	3_6_117	5844.504000	5843.703500
SB_Start_Beep	5883619.470819	6_3_118	5884.420000	5883.619000
SB_Start_Beep	5921103.285070	3_6_119	5921.904000	5921.103000
SB_Start_Beep	5959671.093949	6_1_120	5960.472000	5959.671000
SB_Start_Beep	5999938.894410	1_1_121	6000.740000	5999.938500
SB_Start_Beep	6036630.712585	1_6_122	6037.432000	6036.630500
SB_Start_Beep	6074378.525527	6_3_123	6075.180000	6074.378500
SB_Start_Beep	6115132.323580	3_1_124	6115.934000	6115.132000
SB_Start_Beep	6153096.135452	1_6_125	6153.898000	6153.096000
SB_Start_Beep	6190531.949947	6_3_126	6191.334000	6190.531500
SB_Start_Beep	6248637.662007	3_1_127	6249.440000	6248.637500
SB_Start_Beep	6284495.484321	1_3_128	6285.298000	6284.495000
SB_Start_Beep	6321591.300495	3_6_129	6322.394000	6321.591000
SB_Start_Beep	6578480.398070	6_1_130	6579.164000	6578.480000
SB_Start_Beep	6615788.262293	1_3_131	6616.472000	6615.788000
SB_Start_Beep	6657058.112097	3_6_132	6657.742000	6657.058000
SB_Start_Beep	6703667.942473	6_1_133	6704.352000	6703.667500
SB_Start_Beep	6770379.699684	1_3_134	6771.064000	6770.379500
SB_Start_Beep	6807211.565639	3_6_135	6807.896000	6807.211500
SB_Start_Beep	6845005.428100	6_6_136	6845.690000	6845.005000
SB_Start_Beep	6882791.290583	6_1_137	6883.476000	6882.791000
SB_Start_Beep	6919693.156284	1_3_138	6920.378000	6919.693000
SB_Start_Beep	6957041.020361	3_6_139	6957.726000	6957.041000
SB_Start_Beep	6996624.876307	6_3_140	6997.310000	6996.624500
SB_Start_Beep	7033886.740698	3_1_141	7034.572000	7033.886500
SB_Start_Beep	7071008.605597	1_3_142	7071.694000	7071.008500
SB_Start_Beep	7108222.470169	3_1_143	7108.908000	7108.222000
SB_Start_Beep	7145484.334559	1_6_144	7146.170000	7145.484000
SB_Start_Beep	7232218.018903	6_1_145	7232.904000	7232.218000
SB_Start_Beep	7269687.882543	1_6_146	7270.374000	7269.687500
SB_Start_Beep	7312195.727841	6_3_147	7312.882000	7312.195500
SB_Start_Beep	7349027.593796	3_6_148	7349.714000	7349.027500
SB_Start_Beep	7389481.446576	6_3_149	7390.168000	7389.481000
SB_Start_Beep	7426581.311556	3_1_150	7427.268000	7426.581000
SB_Start_Beep	7462953.179185	1_1_151	7463.640000	7462.953000
SB_Start_Beep	7500407.042877	1_3_152	7501.094000	7500.407000
SB_Start_Beep	7539732.899762	3_6_153	7540.420000	7539.732500
SB_Start_Beep	7580018.753147	6_6_154	7580.706000	7580.018500
SB_Start_Beep	7618174.614284	6_3_155	7618.862000	7618.174500
SB_Start_Beep	7654812.480952	3_1_156	7655.500000	7654.812000
SB_Start_Beep	7691624.346980	1_3_157	7692.312000	7691.624000
SB_Start_Beep	7729576.208859	3_1_158	7730.264000	7729.576000
SB_Start_Beep	7766260.075352	1_6_159	7766.948000	7766.260000
SB_Start_Beep	7805091.934036	6_6_160	7805.780000	7805.091500
SB_Start_Beep	7841463.801665	6_1_161	7842.152000	7841.463500
SB_Start_Beep	7877881.669127	1_3_162	7878.570000	7877.881500
SB_Start_Beep	7914795.534783	3_1_163	7915.484000	7914.795500
SB_Start_Beep	7968731.338498	1_6_164	7969.420000	7968.731000
SB_Start_Beep	8007321.198055	6_3_165	8008.010000	8007.321000
SB_Start_Beep	8043023.068122	3_3_166	8043.712000	8043.023000
PC_Pressure_Change	353316.917252	0_6_1	353.314000	353.316500
PC_Pressure_Change	429254.548363	6_3_2	429.252000	429.254500
PC_Pressure_Change	473968.331159	3_1_3	473.966000	473.968000
PC_Pressure_Change	512600.143493	1_1_4	512.598000	512.600000
PC_Pressure_Change	549965.961984	1_3_5	549.964000	549.965500
PC_Pressure_Change	587851.777943	3_6_6	587.850000	587.851500
PC_Pressure_Change	830660.598440	6_6_7	830.660000	830.660500
PC_Pressure_Change	881224.352818	6_1_8	881.224000	881.224000
PC_Pressure_Change	930616.112883	1_3_9	930.616000	930.616000
PC_Pressure_Change	973051.906745	3_1_10	973.052000	973.051500
PC_Pressure_Change	1090863.334448	1_3_11	1090.864000	1090.863000
PC_Pressure_Change	1134335.123271	3_6_12	1134.336000	1134.335000
PC_Pressure_Change	1178232.910031	6_3_13	1178.234000	1178.232500
PC_Pressure_Change	1221922.697795	3_6_14	1221.924000	1221.922500
PC_Pressure_Change	1266944.479094	6_1_15	1266.946000	1266.944000
PC_Pressure_Change	1308212.278624	1_3_16	1308.214000	1308.212000
PC_Pressure_Change	1347478.087879	3_1_17	1347.480000	1347.478000
PC_Pressure_Change	1386723.897237	1_6_18	1386.726000	1386.723500
PC_Pressure_Change	1429129.691238	6_1_19	1429.132000	1429.129500
PC_Pressure_Change	1493053.380716	1_3_20	1493.056000	1493.053000
PC_Pressure_Change	1540571.149885	3_6_21	1540.574000	1540.571000
PC_Pressure_Change	1582448.946457	6_6_22	1582.452000	1582.448500
PC_Pressure_Change	1623094.749008	6_3_23	1623.098000	1623.094500
PC_Pressure_Change	1664454.548091	3_1_24	1664.458000	1664.454500
PC_Pressure_Change	1704470.353709	1_6_25	1704.474000	1704.470000
PC_Pressure_Change	1743700.163138	6_3_26	1743.704000	1743.700000
PC_Pressure_Change	1782175.976237	3_1_27	1782.180000	1782.175500
PC_Pressure_Change	1819483.795003	1_1_28	1819.488000	1819.483500
PC_Pressure_Change	1857713.609291	1_6_29	1857.718000	1857.713500
PC_Pressure_Change	1896135.422652	6_3_30	1896.140000	1896.135000
PC_Pressure_Change	1933101.243080	3_1_31	1933.106000	1933.101000
PC_Pressure_Change	1971687.055638	1_3_32	1971.692000	1971.687000
PC_Pressure_Change	2008436.877121	3_6_33	2008.442000	2008.436500
PC_Pressure_Change	2045830.695469	6_3_34	2045.836000	2045.830500
PC_Pressure_Change	2084198.509086	3_6_35	2084.204000	2084.198500
PC_Pressure_Change	2125668.307641	6_1_36	2125.674000	2125.668000
PC_Pressure_Change	2163056.126019	1_1_37	2163.062000	2163.056000
PC_Pressure_Change	2202705.933414	1_6_38	2202.712000	2202.705500
PC_Pressure_Change	2239763.753395	6_3_39	2239.770000	2239.763500
PC_Pressure_Change	2279235.561649	3_6_40	2279.242000	2279.235500
PC_Pressure_Change	2318703.369929	6_3_41	2318.710000	2318.703000
PC_Pressure_Change	2357959.179232	3_1_42	2357.966000	2357.959000
PC_Pressure_Change	2417228.891319	1_3_43	2417.236000	2417.228500
PC_Pressure_Change	2468228.643572	3_1_44	2468.236000	2468.228500
PC_Pressure_Change	2530786.339686	1_6_45	2530.794000	2530.786000
PC_Pressure_Change	2566952.164000	6_6_46	2566.960000	2566.952000
PC_Pressure_Change	2610739.951294	6_3_47	2610.748000	2610.739500
PC_Pressure_Change	2648593.767408	3_1_48	2648.602000	2648.593500
PC_Pressure_Change	2743931.330627	1_1_49	2744.430000	2743.931000
PC_Pressure_Change	2782899.149482	1_6_50	2783.398000	2782.899000
PC_Pressure_Change	2820634.974071	6_3_51	2821.134000	2820.634500
PC_Pressure_Change	2856706.806388	3_6_52	2857.206000	2856.706500
PC_Pressure_Change	2892778.638705	6_1_53	2893.278000	2892.778500
PC_Pressure_Change	2933642.448753	1_3_54	2934.142000	2933.642000
PC_Pressure_Change	3156229.414053	3_3_55	3156.730000	3156.229000
PC_Pressure_Change	3214169.144715	3_1_56	3214.670000	3214.169000
PC_Pressure_Change	3262500.920048	1_6_57	3263.002000	3262.500500
PC_Pressure_Change	3299624.747475	6_6_58	3300.126000	3299.624500
PC_Pressure_Change	3344576.538513	6_3_59	3345.078000	3344.576500
PC_Pressure_Change	3382338.362980	3_1_60	3382.840000	3382.338000
PC_Pressure_Change	3444648.073328	1_3_61	3445.150000	3444.648000
PC_Pressure_Change	3483065.894747	3_1_62	3483.568000	3483.065500
PC_Pressure_Change	3521545.715870	1_6_63	3522.048000	3521.545500
PC_Pressure_Change	3562799.524098	6_6_64	3563.302000	3562.799500
PC_Pressure_Change	3599923.351532	6_3_65	3600.426000	3599.923000
PC_Pressure_Change	3639957.165432	3_1_66	3640.460000	3639.957000
PC_Pressure_Change	3676656.994836	1_1_67	3677.160000	3676.656500
PC_Pressure_Change	3714180.820403	1_6_68	3714.684000	3714.180500
PC_Pressure_Change	3756064.625703	6_3_69	3756.568000	3756.064500
PC_Pressure_Change	3793954.449576	3_1_70	3794.458000	3793.954000
PC_Pressure_Change	3831948.272958	1_3_71	3832.452000	3831.948000
PC_Pressure_Change	3978859.590036	3_6_72	3979.364000	3978.859500
PC_Pressure_Change	4019093.403012	6_1_73	4019.598000	4019.093000
PC_Pressure_Change	4056109.230941	1_3_74	4056.614000	4056.109000
PC_Pressure_Change	4100405.025029	3_6_75	4100.910000	4100.405000
PC_Pressure_Change	4151150.789139	6_3_76	4151.656000	4151.150500
PC_Pressure_Change	4188170.617050	3_1_77	4188.676000	4188.170500
PC_Pressure_Change	4224556.447914	1_6_78	4225.062000	4224.556000
PC_Pressure_Change	4262554.271278	6_1_79	4263.060000	4262.554000
PC_Pressure_Change	4299418.119199	1_3_80	4300.266000	4299.418000
PC_Pressure_Change	4335737.193840	3_6_81	4336.548000	4335.737000
PC_Pressure_Change	4373353.592975	6_1_82	4374.126000	4373.353500
PC_Pressure_Change	4411336.365728	1_6_83	4412.070000	4411.336000
PC_Pressure_Change	4447569.352579	6_3_84	4448.266000	4447.569000
PC_Pressure_Change	4506777.792950	3_3_85	4507.414000	4506.777500
PC_Pressure_Change	4543188.961506	3_6_86	4543.788000	4543.188500
PC_Pressure_Change	4578667.178156	6_1_87	4579.230000	4578.667000
PC_Pressure_Change	4614619.878673	1_6_88	4615.146000	4614.619500
PC_Pressure_Change	4653809.884047	6_3_89	4654.296000	4653.809500
PC_Pressure_Change	4692120.992133	3_1_90	4692.568000	4692.120500
PC_Pressure_Change	4841278.636023	1_6_91	4842.074000	4841.278500
PC_Pressure_Change	4877364.457208	6_3_92	4878.160000	4877.364000
PC_Pressure_Change	4915916.266166	3_1_93	4916.712000	4915.916000
PC_Pressure_Change	4952782.083479	1_1_94	4953.578000	4952.782000
PC_Pressure_Change	4988157.908182	1_6_95	4988.954000	4988.157500
PC_Pressure_Change	5026991.715743	6_3_96	5027.788000	5026.991500
PC_Pressure_Change	5097243.367620	3_1_97	5098.040000	5097.243000
PC_Pressure_Change	5136003.175548	1_3_98	5136.800000	5136.003000
PC_Pressure_Change	5173640.989042	3_6_99	5174.438000	5173.640500
PC_Pressure_Change	5211090.803461	6_1_100	5211.888000	5211.090500
PC_Pressure_Change	5248100.620060	1_6_101	5248.898000	5248.100500
PC_Pressure_Change	5284862.437895	6_3_102	5285.660000	5284.862000
PC_Pressure_Change	5321052.258558	3_1_103	5321.850000	5321.052000
PC_Pressure_Change	5357346.078705	1_3_104	5358.144000	5357.346000
PC_Pressure_Change	5394417.895004	3_6_105	5395.216000	5394.417500
PC_Pressure_Change	5431095.713249	6_6_106	5431.894000	5431.095500
PC_Pressure_Change	5467893.530899	6_1_107	5468.692000	5467.893500
PC_Pressure_Change	5504891.347564	1_3_108	5505.690000	5504.891000
PC_Pressure_Change	5541675.165283	3_1_109	5542.474000	5541.675000
PC_Pressure_Change	5578034.985111	1_3_110	5578.834000	5578.034500
PC_Pressure_Change	5624016.757250	3_6_111	5624.816000	5624.016500
PC_Pressure_Change	5661322.572382	6_6_112	5662.122000	5661.322500
PC_Pressure_Change	5698938.385985	6_3_113	5699.738000	5698.938000
PC_Pressure_Change	5735836.203140	3_1_114	5736.636000	5735.836000
PC_Pressure_Change	5772458.021662	1_1_115	5773.258000	5772.458000
PC_Pressure_Change	5809063.840270	1_3_116	5809.864000	5809.063500
PC_Pressure_Change	5845703.658703	3_6_117	5846.504000	5845.703500
PC_Pressure_Change	5885619.460908	6_3_118	5886.420000	5885.619000
PC_Pressure_Change	5923103.275159	3_6_119	5923.904000	5923.103000
PC_Pressure_Change	5961671.084038	6_1_120	5962.472000	5961.671000
PC_Pressure_Change	6001938.884499	1_1_121	6002.740000	6001.938500
PC_Pressure_Change	6038630.702674	1_6_122	6039.432000	6038.630500
PC_Pressure_Change	6076376.515626	6_3_123	6077.178000	6076.376500
PC_Pressure_Change	6117132.313669	3_1_124	6117.934000	6117.132000
