type	latency	desc	latencyEEG	latencylastEMGpoint
PC_Pressure_Change	5606146.074536	6_1_136	5606.086000	5606.146000
PC_Pressure_Change	5647803.869853	1_3_137	5647.744000	5647.803500
PC_Pressure_Change	5681457.704492	3_1_138	5681.398000	5681.457500
PC_Pressure_Change	5717939.525235	1_6_139	5717.880000	5717.939500
PC_Pressure_Change	5757431.331195	6_3_140	5757.372000	5757.431000
PC_Pressure_Change	5861939.559587	3_1_141	5861.880000	5861.939500
PC_Pressure_Change	5895193.398097	1_6_142	5895.134000	5895.193000
PC_Pressure_Change	5927591.240757	6_3_143	5927.532000	5927.591000
PC_Pressure_Change	5960759.079678	3_3_144	5960.700000	5960.759000
PC_Pressure_Change	5995162.912603	3_1_145	5995.104000	5995.162500
PC_Pressure_Change	6027492.755594	1_6_146	6027.434000	6027.492500
PC_Pressure_Change	6061634.589785	6_6_147	6061.576000	6061.634500
PC_Pressure_Change	6094396.430684	6_1_148	6094.338000	6094.396000
PC_Pressure_Change	6129190.261708	1_3_149	6129.132000	6129.190000
PC_Pressure_Change	6163548.094850	3_6_150	6163.490000	6163.548000
PC_Pressure_Change	6198737.923958	6_1_151	6198.680000	6198.737500
PC_Pressure_Change	6232337.760781	1_3_152	6232.280000	6232.337500
PC_Pressure_Change	6265167.601343	3_1_153	6265.110000	6265.167500
PC_Pressure_Change	6299035.436871	1_3_154	6298.978000	6299.035000
PC_Pressure_Change	6335737.258630	3_6_155	6335.680000	6335.737000
PC_Pressure_Change	6368153.101203	6_3_156	6368.096000	6368.153000
PC_Pressure_Change	6405006.922229	3_6_157	6404.950000	6405.006500
PC_Pressure_Change	6445920.723532	6_1_158	6445.864000	6445.920500
PC_Pressure_Change	6487130.523397	1_3_159	6487.074000	6487.130500
PC_Pressure_Change	6520504.361324	3_1_160	6520.448000	6520.504000
PC_Pressure_Change	6553340.201858	1_6_161	6553.284000	6553.340000
PC_Pressure_Change	6585664.044877	6_6_162	6585.608000	6585.664000
PC_Pressure_Change	6622103.867915	6_1_163	6622.048000	6622.103500
PC_Pressure_Change	6658171.692752	1_3_164	6658.116000	6658.171500
PC_Pressure_Change	6691863.529128	3_3_165	6691.808000	6691.863500
PC_Pressure_Change	6725313.366686	3_6_166	6725.258000	6725.313000
PC_Pressure_Change	6763183.182772	6_1_167	6763.128000	6763.183000
SM_Start_Move	36488.742893	0_3_1	36.498000	36.488500
SM_Start_Move	78946.525112	3_6_2	78.956000	78.946500
SM_Start_Move	114376.343387	6_1_3	114.386000	114.376000
SM_Start_Move	152214.149305	1_6_4	152.224000	152.214000
SM_Start_Move	187499.968318	6_3_5	187.510000	187.499500
SM_Start_Move	225151.775189	3_1_6	225.162000	225.151500
SM_Start_Move	284663.469941	1_3_7	284.674000	284.663000
